populacao,municipio,cod_mun,ano
8121,Cristal,4306056,2021
2840,Cristal do Sul,4306072,2021
59561,Cruz Alta,4306106,2021
1765,Cruzaltense,4306130,2021
12457,Cruzeiro do Sul,4306205,2021
4732,David Canabarro,4306304,2021
2718,Derrubadas,4306320,2021
2331,Dezesseis de Novembro,4306353,2021
2991,Dilermando de Aguiar,4306379,2021
33547,Dois Irmãos,4306403,2021
1992,Dois Irmãos das Missões,4306429,2021
3410,Dois Lajeados,4306452,2021
15556,Dom Feliciano,4306502,2021
2520,Dom Pedro de Alcântara,4306551,2021
38222,Dom Pedrito,4306601,2021
2958,Dona Francisca,4306700,2021
4380,Doutor Maurício Cardoso,4306734,2021
1967,Doutor Ricardo,4306759,2021
42490,Eldorado do Sul,4306767,2021
23047,Encantado,4306809,2021
26039,Encruzilhada do Sul,4306908,2021
932,Engenho Velho,4306924,2021
8350,Entre,4306932,2021
2724,Entre Rios do Sul,4306957,2021
2978,Erebango,4306973,2021
107368,Erechim,4307005,2021
3171,Ernestina,4307054,2021
6807,Herval,4307104,2021
4780,Erval Grande,4307203,2021
6697,Erval Seco,4307302,2021
3291,Esmeralda,4307401,2021
2846,Esperança do Sul,4307450,2021
15594,Espumoso,4307500,2021
5924,Estação,4307559,2021
51292,Estância Velha,4307609,2021
83352,Esteio,4307708,2021
34669,Estrela,4307807,2021
3646,Estrela Velha,4307815,2021
2310,Eugênio de Castro,4307831,2021
2750,Fagundes Varela,4307864,2021
73758,Farroupilha,4307906,2021
6651,Faxinal do Soturno,4308003,2021
2256,Faxinalzinho,4308052,2021
4680,Fazenda Vilanova,4308078,2021
13728,Feliz,4308102,2021
31352,Flores da Cunha,4308201,2021
1709,Floriano Peixoto,4308250,2021
10181,Fontoura Xavier,4308300,2021
6569,Formigueiro,4308409,2021
2389,Forquetinha,4308433,2021
4252,Fortaleza dos Valos,4308458,2021
31675,Frederico Westphalen,4308508,2021
35794,Garibaldi,4308607,2021
2851,Garruchos,4308656,2021
5447,Gaurama,4308706,2021
8339,General Câmara,4308805,2021
1619,Gentil,4308854,2021
16158,Getúlio Vargas,4308904,2021
15729,Giruá,4309001,2021
8304,Glorinha,4309050,2021
36864,Gramado,4309100,2021
2036,Gramado dos Loureiros,4309126,2021
4378,Gramado Xavier,4309159,2021
285564,Gravataí,4309209,2021
1478,Guabiju,4309258,2021
98331,Guaíba,4309308,2021
26199,Guaporé,4309407,2021
7393,Guarani das Missões,4309506,2021
4967,Harmonia,4309555,2021
3019,Herveiras,4309571,2021
19446,Horizontina,4309605,2021
6894,Hulha Negra,4309654,2021
4712,Humaitá,4309704,2021
4393,Ibarama,4309753,2021
4690,Ibiaçá,4309803,2021
7267,Ibiraiaras,4309902,2021
3988,Ibirapuitã,4309951,2021
20474,Ibirubá,4310009,2021
37754,Igrejinha,4310108,2021
84041,Ijuí,4310207,2021
4054,Ilópolis,4310306,2021
23721,Imbé,4310330,2021
3103,Imigrante,4310363,2021
6054,Independência,4310405,2021
2207,Inhacorá,4310413,2021
6736,Ipê,4310439,2021
1871,Ipiranga do Sul,4310462,2021
7046,Iraí,4310504,2021
5573,Itaara,4310538,2021
3456,Itacurubi,4310553,2021
2037,Itapuca,4310579,2021
37363,Itaqui,4310603,2021
2377,Itati,4310652,2021
3143,Itatiba do Sul,4310702,2021
1854,Ivorá,4310751,2021
25068,Ivoti,4310801,2021
3738,Jaboticaba,4310850,2021
2718,Jacuizinho,4310876,2021
3532,Jacutinga,4310900,2021
26327,Jaguarão,4311007,2021
10684,Jaguari,4311106,2021
3611,Jaquirana,4311122,2021
3472,Jari,4311130,2021
8571,Jóia,4311155,2021
19159,Júlio de Castilhos,4311205,2021
2939,Lagoa Bonita do Sul,4311239,2021
6469,Lagoão,4311254,2021
1604,Lagoa dos Três Cantos,4311270,2021
27751,Lagoa Vermelha,4311304,2021
86005,Lajeado,4311403,2021
2569,Lajeado do Bugre,4311429,2021
7410,Lavras do Sul,4311502,2021
5087,Liberato Salzano,4311601,2021
6193,Lindolfo Collor,4311627,2021
1724,Linha Nova,4311643,2021
5411,Machadinho,4311700,2021
4539,Maçambará,4311718,2021
2965,Mampituba,4311734,2021
7315,Manoel Viana,4311759,2021
6747,Maquiné,4311775,2021
2713,Maratá,4311791,2021
45523,Marau,4311809,2021
4239,Marcelino Ramos,4311908,2021
3892,Mariana Pimentel,4311981,2021
1987,Mariano Moro,4312005,2021
3981,Marques de Souza,4312054,2021
4760,Mata,4312104,2021
2543,Mato Castelhano,4312138,2021
4627,Mato Leitão,4312153,2021
1611,Mato Queimado,4312179,2021
4254,Maximiliano de Almeida,4312203,2021
8130,Minas do Leão,4312252,2021
4899,Miraguaí,4312302,2021
1430,Montauri,4312351,2021
3237,Monte Alegre dos Campos,4312377,2021
2514,Monte Belo do Sul,4312385,2021
66157,Montenegro,4312401,2021
3139,Mormaço,4312427,2021
2891,Morrinhos do Sul,4312443,2021
6609,Morro Redondo,4312450,2021
6570,Morro Reuter,4312476,2021
12888,Mostardas,4312500,2021
4967,Muçum,4312609,2021
3184,Muitos Capões,4312617,2021
1901,Muliterno,4312625,2021
17886,Não,4312658,2021
1667,Nicolau Vergueiro,4312674,2021
11574,Nonoai,4312708,2021
3698,Nova Alvorada,4312757,2021
4890,Nova Araçá,4312807,2021
10089,Nova Bassano,4312906,2021
1731,Nova Boa Vista,4312955,2021
3345,Nova Bréscia,4313003,2021
2677,Nova Candelária,4313011,2021
5465,Nova Esperança do Sul,4313037,2021
22147,Nova Hartz,4313060,2021
2563,Nova Pádua,4313086,2021
6519,Nova Palma,4313102,2021
21717,Nova Petrópolis,4313201,2021
28021,Nova Prata,4313300,2021
2195,Nova Ramada,4313334,2021
3743,Nova Roma do Sul,4313359,2021
30482,Nova Santa Rita,4313375,2021
4246,Novo Cabrais,4313391,2021
247303,Novo Hamburgo,4313409,2021
3191,Novo Machado,4313425,2021
2189,Novo Tiradentes,4313441,2021
1705,Novo Xingu,4313466,2021
4185,Novo Barreiro,4313490,2021
46815,Osório,4313508,2021
3731,Paim Filho,4313607,2021
11342,Palmares do Sul,4313656,2021
32967,Palmeira das Missões,4313706,2021
7056,Palmitinho,4313805,2021
44583,Panambi,4313904,2021
8995,Pantano Grande,4313953,2021
7793,Paraí,4314001,2021
7635,Paraíso do Sul,4314027,2021
3885,Pareci Novo,4314035,2021
59419,Parobé,4314050,2021
5790,Passa Sete,4314068,2021
6612,Passo do Sobrado,4314076,2021
206103,Passo Fundo,4314100,2021
2303,Paulo Bento,4314134,2021
8541,Paverama,4314159,2021
1928,Pedras Altas,4314175,2021
7683,Pedro Osório,4314209,2021
3840,Pejuçara,4314308,2021
343826,Pelotas,4314407,2021
5780,Picada Café,4314423,2021
2581,Pinhal,4314456,2021
1896,Pinhal da Serra,4314464,2021
4309,Pinhal Grande,4314472,2021
4926,Pinheirinho do Vale,4314498,2021
12122,Pinheiro Machado,4314506,2021
3068,Pinto Bandeira,4314548,2021
2205,Pirapó,4314555,2021
20743,Piratini,4314605,2021
9957,Planalto,4314704,2021
2105,Poço das Antas,4314753,2021
3898,Pontão,4314779,2021
1501,Ponte Preta,4314787,2021
38081,Portão,4314803,2021
1492530,Porto Alegre,4314902,2021
4514,Porto Lucena,4315008,2021
2332,Porto Mauá,4315057,2021
1258,Porto Vera Cruz,4315073,2021
10144,Porto Xavier,4315107,2021
1586,Pouso Novo,4315131,2021
2972,Presidente Lucena,4315149,2021
6235,Progresso,4315156,2021
1929,Protásio Alves,4315172,2021
3861,Putinga,4315206,2021
22531,Quaraí,4315305,2021
1860,Quatro Irmãos,4315313,2021
2793,Quevedos,4315321,2021
3810,Quinze de Novembro,4315354,2021
11782,Redentora,4315404,2021
2068,Relvado,4315453,2021
15702,Restinga Sêca,4315503,2021
2571,Rio dos Índios,4315552,2021
212881,Rio Grande,4315602,2021
38257,Rio Pardo,4315701,2021
4698,Riozinho,4315750,2021
11556,Roca Sales,4315800,2021
5868,Rodeio Bonito,4315909,2021
2270,Rolador,4315958,2021
21591,Rolante,4316006,2021
10633,Ronda Alta,4316105,2021
5033,Rondinha,4316204,2021
6750,Roque Gonzales,4316303,2021
39210,Rosário do Sul,4316402,2021
2601,Sagrada Família,4316428,2021
2596,Saldanha Marinho,4316436,2021
12512,Salto do Jacuí,4316451,2021
2734,Salvador das Missões,4316477,2021
7975,Salvador do Sul,4316501,2021
16382,Sananduva,4316600,2021
7813,Santa Bárbara do Sul,4316709,2021
1630,Santa Cecília do Sul,4316733,2021
6755,Santa Clara do Sul,4316758,2021
132271,Santa Cruz do Sul,4316808,2021
285159,Santa Maria,4316907,2021
6382,Santa Maria do Herval,4316956,2021
2593,Santa Margarida do Sul,4316972,2021
8037,Santana da Boa Vista,4317004,2021
75647,Sant'Ana do Livramento,4317103,2021
73882,Santa Rosa,4317202,2021
1722,Santa Tereza,4317251,2021
29298,Santa Vitória do Palmar,4317301,2021
49298,Santiago,4317400,2021
77544,Santo Ângelo,4317509,2021
2118,Santo Antônio do Palma,4317558,2021
43397,Santo Antônio da Patrulha,4317608,2021
9930,Santo Antônio das Missões,4317707,2021
2018,Santo Antônio do Planalto,4317756,2021
13813,Santo Augusto,4317806,2021
14177,Santo Cristo,4317905,2021
2287,Santo Expedito do Sul,4317954,2021
59768,São Borja,4318002,2021
3091,São Domingos do Sul,4318051,2021
18081,São Francisco de Assis,4318101,2021
21871,São Francisco de Paula,4318200,2021
62187,São Gabriel,4318309,2021
24569,São Jerônimo,4318408,2021
4625,São João da Urtiga,4318424,2021
2535,São João do Polêsine,4318432,2021
2808,São Jorge,4318440,2021
2491,São José das Missões,4318457,2021
1917,São José do Herval,4318465,2021
4924,São José do Hortêncio,4318481,2021
2040,São José do Inhacorá,4318499,2021
27866,São José do Norte,4318507,2021
6911,São José do Ouro,4318606,2021
2464,São José do Sul,4318614,2021
3559,São José dos Ausentes,4318622,2021
240378,São Leopoldo,4318705,2021
43501,São Lourenço do Sul,4318804,2021
33124,São Luiz Gonzaga,4318903,2021
21756,São Marcos,4319000,2021
5336,São Martinho,4319109,2021
3228,São Martinho da Serra,4319125,2021
7692,São Miguel das Missões,4319158,2021
5153,São Nicolau,4319208,2021
5654,São Paulo das Missões,4319307,2021
3881,São Pedro da Serra,4319356,2021
2025,São Pedro das Missões,4319364,2021
2950,São Pedro do Butiá,4319372,2021
16100,São Pedro do Sul,4319406,2021
26161,São Sebastião do Caí,4319505,2021
23492,São Sepé,4319604,2021
3220,São Valentim,4319703,2021
2248,São Valentim do Sul,4319711,2021
2732,São Valério do Sul,4319737,2021
2288,São Vendelino,4319752,2021
8742,São Vicente do Sul,4319802,2021
80514,Sapiranga,4319901,2021
142508,Sapucaia do Sul,4320008,2021
25024,Sarandi,4320107,2021
10678,Seberi,4320206,2021
2875,Sede Nova,4320230,2021
7465,Segredo,4320263,2021
5114,Selbach,4320305,2021
2761,Senador Salgado Filho,4320321,2021
5635,Sentinela do Sul,4320354,2021
18074,Serafina Corrêa,4320404,2021
1889,Sério,4320453,2021
5220,Sertão,4320503,2021
6586,Sertão Santana,4320552,2021
1931,Sete de Setembro,4320578,2021
3607,Severiano de Almeida,4320602,2021
2365,Silveira Martins,4320651,2021
10152,Sinimbu,4320677,2021
15041,Sobradinho,4320701,2021
31067,Soledade,4320800,2021
4816,Tabaí,4320859,2021
24973,Tapejara,4320909,2021
10569,Tapera,4321006,2021
17363,Tapes,4321105,2021
57740,Taquara,4321204,2021
26907,Taquari,4321303,2021
3081,Taquaruçu do Sul,4321329,2021
5484,Tavares,4321352,2021
13385,Tenente Portela,4321402,2021
11323,Terra de Areia,4321436,2021
34275,Teutônia,4321451,2021
3078,Tio Hugo,4321469,2021
5532,Tiradentes do Sul,4321477,2021
2753,Toropi,4321493,2021
39381,Torres,4321501,2021
53507,Tramandaí,4321600,2021
2331,Travesseiro,4321626,2021
2620,Três Arroios,4321634,2021
11174,Três Cachoeiras,4321667,2021
28948,Três Coroas,4321709,2021
23846,Três de Maio,4321808,2021
2643,Três Forquilhas,4321832,2021
4232,Três Palmeiras,4321857,2021
23799,Três Passos,4321907,2021
5781,Trindade do Sul,4321956,2021
30159,Triunfo,4322004,2021
5612,Tucunduva,4322103,2021
4585,Tunas,4322152,2021
1447,Tupanci do Sul,4322186,2021
24182,Tupanciretã,4322202,2021
5019,Tupandi,4322251,2021
7730,Tuparendi,4322301,2021
3408,Turuçu,4322327,2021
1952,Ubiretama,4322343,2021
1084,União da Serra,4322350,2021
2306,Unistalda,4322376,2021
126766,Uruguaiana,4322400,2021
66916,Vacaria,4322509,2021
3531,Vale Verde,4322525,2021
11873,Vale do Sol,4322533,2021
6046,Vale Real,4322541,2021
2130,Vanini,4322558,2021
72373,Venâncio Aires,4322608,2021
27325,Vera Cruz,4322707,2021
26813,Veranópolis,4322806,2021
1776,Vespasiano Corrêa,4322855,2021
4628,Viadutos,4322905,2021
257330,Viamão,4323002,2021
4530,Vicente Dutra,4323101,2021
2840,Victor Graeff,4323200,2021
3407,Vila Flores,4323309,2021
2070,Vila Lângaro,4323358,2021
4368,Vila Maria,4323408,2021
4274,Vila Nova do Sul,4323457,2021
2726,Vista Alegre,4323507,2021
1553,Vista Alegre do Prata,4323606,2021
2858,Vista Gaúcha,4323705,2021
3052,Vitória das Missões,4323754,2021
3046,Westfália,4323770,2021
17126,Xangri,4323804,2021
16025,Água Clara,5000203,2021
5489,Alcinópolis,5000252,2021
40247,Amambai,5000609,2021
25336,Anastácio,5000708,2021
9116,Anaurilândia,5000807,2021
11081,Angélica,5000856,2021
9082,Antônio João,5000906,2021
26386,Aparecida do Taboado,5001003,2021
48184,Aquidauana,5001102,2021
12511,Aral Moreira,5001243,2021
7281,Bandeirantes,5001508,2021
23620,Bataguassu,5001904,2021
11368,Batayporã,5002001,2021
24842,Bela Vista,5002100,2021
7802,Bodoquena,5002159,2021
22401,Bonito,5002209,2021
11835,Brasilândia,5002308,2021
31005,Caarapó,5002407,2021
13675,Camapuã,5002605,2021
916001,Campo Grande,5002704,2021
6247,Caracol,5002803,2021
22063,Cassilândia,5002902,2021
26499,Chapadão do Sul,5002951,2021
6158,Corguinho,5003108,2021
15449,Coronel Sapucaia,5003157,2021
112669,Corumbá,5003207,2021
21456,Costa Rica,5003256,2021
33547,Coxim,5003306,2021
13043,Deodápolis,5003454,2021
11547,Dois Irmãos do Buriti,5003488,2021
6025,Douradina,5003504,2021
227990,Dourados,5003702,2021
12447,Eldorado,5003751,2021
19152,Fátima do Sul,5003801,2021
3066,Figueirão,5003900,2021
9934,Glória de Dourados,5004007,2021
9754,Guia Lopes da Laguna,5004106,2021
16273,Iguatemi,5004304,2021
7566,Inocência,5004403,2021
25478,Itaporã,5004502,2021
21604,Itaquiraí,5004601,2021
23277,Ivinhema,5004700,2021
9372,Japorã,5004809,2021
7342,Jaraguari,5004908,2021
26375,Jardim,5005004,2021
4015,Jateí,5005103,2021
6861,Juti,5005152,2021
24040,Ladário,5005202,2021
7496,Laguna Carapã,5005251,2021
48944,Maracaju,5005400,2021
28423,Miranda,5005608,2021
18578,Mundo Novo,5005681,2021
56484,Naviraí,5005707,2021
13794,Nioaque,5005806,2021
22967,Nova Alvorada do Sul,5006002,2021
56057,Nova Andradina,5006200,2021
3556,Novo Horizonte do Sul,5006259,2021
5751,Paraíso das Águas,5006275,2021
42401,Paranaíba,5006309,2021
14576,Paranhos,5006358,2021
7568,Pedro Gomes,5006408,2021
95320,Ponta Porã,5006606,2021
17460,Porto Murtinho,5006903,2021
25310,Ribas do Rio Pardo,5007109,2021
38844,Rio Brilhante,5007208,2021
4758,Rio Negro,5007307,2021
20025,Rio Verde de Mato Grosso,5007406,2021
5120,Rochedo,5007505,2021
7948,Santa Rita do Pardo,5007554,2021
27660,São Gabriel do Oeste,5007695,2021
10751,Sete Quedas,5007703,2021
6555,Selvíria,5007802,2021
60792,Sidrolândia,5007901,2021
20158,Sonora,5007935,2021
11795,Tacuru,5007950,2021
3588,Taquarussu,5007976,2021
22721,Terenos,5008008,2021
125137,Três Lagoas,5008305,2021
6115,Vicentina,5008404,2021
5309,Acorizal,5100102,2021
26679,Água Boa,5100201,2021
52105,Alta Floresta,5100250,2021
19714,Alto Araguaia,5100300,2021
7092,Alto Boa Vista,5100359,2021
12323,Alto Garças,5100409,2021
11587,Alto Paraguai,5100508,2021
11413,Alto Taquari,5100607,2021
10431,Apiacás,5100805,2021
3064,Araguaiana,5101001,2021
909,Araguainha,5101209,2021
17078,Araputanga,5101258,2021
9399,Arenápolis,5101308,2021
23067,Aripuanã,5101407,2021
8165,Barão de Melgaço,5101605,2021
35642,Barra do Bugres,5101704,2021
61702,Barra do Garças,5101803,2021
...,Boa Esperança do Norte,5101837,2021
6830,Bom Jesus do Araguaia,5101852,2021
20571,Brasnorte,5101902,2021
95339,Cáceres,5102504,2021
16223,Campinápolis,5102603,2021
36917,Campo Novo do Parecis,5102637,2021
44033,Campo Verde,5102678,2021
7245,Campos de Júlio,5102686,2021
4711,Canabrava do Norte,5102694,2021
22101,Canarana,5102702,2021
10094,Carlinda,5102793,2021
8782,Castanheira,5102850,2021
22521,Chapada dos Guimarães,5103007,2021
12338,Cláudia,5103056,2021
5716,Cocalinho,5103106,2021
33855,Colíder,5103205,2021
41117,Colniza,5103254,2021
21249,Comodoro,5103304,2021
32076,Confresa,5103353,2021
4163,Conquista D'Oeste,5103361,2021
20717,Cotriguaçu,5103379,2021
623614,Cuiabá,5103403,2021
5267,Curvelândia,5103437,2021
9626,Denise,5103452,2021
22311,Diamantino,5103502,2021
8087,Dom Aquino,5103601,2021
14847,Feliz Natal,5103700,2021
3411,Figueirópolis D'Oeste,5103809,2021
7913,Gaúcha do Norte,5103858,2021
5726,General Carneiro,5103908,2021
2990,Glória D'Oeste,5103957,2021
36439,Guarantã do Norte,5104104,2021
15740,Guiratinga,5104203,2021
2806,Indiavaí,5104500,2021
8182,Ipiranga do Norte,5104526,2021
7030,Itanhangá,5104542,2021
3609,Itaúba,5104559,2021
13727,Itiquira,5104609,2021
27696,Jaciara,5104807,2021
8420,Jangada,5104906,2021
8377,Jauru,5105002,2021
35275,Juara,5105101,2021
41190,Juína,5105150,2021
16811,Juruena,5105176,2021
11124,Juscimeira,5105200,2021
6246,Lambari D'Oeste,5105234,2021
69671,Lucas do Rio Verde,5105259,2021
2036,Luciara,5105309,2021
16412,Vila Bela da Santíssima Trindade,5105507,2021
10107,Marcelândia,5105580,2021
17017,Matupá,5105606,2021
28135,Mirassol d'Oeste,5105622,2021
15332,Nobres,5105903,2021
5858,Nortelândia,5106000,2021
13093,Nossa Senhora do Livramento,5106109,2021
16052,Nova Bandeirantes,5106158,2021
4013,Nova Nazaré,5106174,2021
6861,Nova Lacerda,5106182,2021
3755,Nova Santa Helena,5106190,2021
3656,Nova Brasilândia,5106208,2021
12876,Nova Canaã do Norte,5106216,2021
48222,Nova Mutum,5106224,2021
20820,Nova Olímpia,5106232,2021
12492,Nova Ubiratã,5106240,2021
21695,Nova Xavantina,5106257,2021
9545,Novo Mundo,5106265,2021
4069,Novo Horizonte do Norte,5106273,2021
4837,Novo São Joaquim,5106281,2021
11291,Paranaíta,5106299,2021
23250,Paranatinga,5106307,2021
2769,Novo Santo Antônio,5106315,2021
17547,Pedra Preta,5106372,2021
35695,Peixoto de Azevedo,5106422,2021
2637,Planalto da Serra,5106455,2021
33386,Poconé,5106505,2021
6972,Pontal do Araguaia,5106653,2021
1525,Ponte Branca,5106703,2021
46105,Pontes e Lacerda,5106752,2021
12849,Porto Alegre do Norte,5106778,2021
5344,Porto dos Gaúchos,5106802,2021
12176,Porto Esperidião,5106828,2021
2794,Porto Estrela,5106851,2021
15936,Poxoréu,5107008,2021
63876,Primavera do Leste,5107040,2021
18386,Querência,5107065,2021
18788,São José dos Quatro Marcos,5107107,2021
2754,Reserva do Cabaçal,5107156,2021
10450,Ribeirão Cascalheira,5107180,2021
2439,Ribeirãozinho,5107198,2021
5147,Rio Branco,5107206,2021
4600,Santa Carmem,5107248,2021
3164,Santo Afonso,5107263,2021
4102,São José do Povo,5107297,2021
21351,São José do Rio Claro,5107305,2021
5646,São José do Xingu,5107354,2021
4823,São Pedro da Cipa,5107404,2021
4069,Rondolândia,5107578,2021
239613,Rondonópolis,5107602,2021
16999,Rosário Oeste,5107701,2021
2700,Santa Cruz do Xingu,5107743,2021
3226,Salto do Céu,5107750,2021
3602,Santa Rita do Trivelato,5107768,2021
8547,Santa Terezinha,5107776,2021
5459,Santo Antônio do Leste,5107792,2021
17188,Santo Antônio de Leverger,5107800,2021
11934,São Félix do Araguaia,5107859,2021
27485,Sapezal,5107875,2021
1705,Serra Nova Dourada,5107883,2021
148960,Sinop,5107909,2021
94941,Sorriso,5107925,2021
9357,Tabaporã,5107941,2021
107631,Tangará da Serra,5107958,2021
14380,Tapurah,5108006,2021
9284,Terra Nova do Norte,5108055,2021
3761,Tesouro,5108105,2021
3487,Torixoréu,5108204,2021
3455,União do Sul,5108303,2021
3124,Vale de São Domingos,5108352,2021
290383,Várzea Grande,5108402,2021
11731,Vera,5108501,2021
26946,Vila Rica,5108600,2021
4407,Nova Guarita,5108808,2021
3332,Nova Marilândia,5108857,2021
9056,Nova Maringá,5108907,2021
9375,Nova Monte Verde,5108956,2021
9158,Abadia de Goiás,5200050,2021
20873,Abadiânia,5200100,2021
22710,Acreúna,5200134,2021
2515,Adelândia,5200159,2021
5843,Água Fria de Goiás,5200175,2021
1809,Água Limpa,5200209,2021
222850,Águas Lindas de Goiás,5200258,2021
28360,Alexânia,5200308,2021
1976,Aloândia,5200506,2021
6796,Alto Horizonte,5200555,2021
7751,Alto Paraíso de Goiás,5200605,2021
8749,Alvorada do Norte,5200803,2021
3875,Amaralina,5200829,2021
6220,Americano do Brasil,5200852,2021
3011,Amorinópolis,5200902,2021
396526,Anápolis,5201108,2021
1171,Anhanguera,5201207,2021
22113,Anicuns,5201306,2021
601844,Aparecida de Goiânia,5201405,2021
2474,Aparecida do Rio Doce,5201454,2021
4266,Aporé,5201504,2021
3450,Araçu,5201603,2021
20410,Aragarças,5201702,2021
10680,Aragoiânia,5201801,2021
7795,Araguapaz,5202155,2021
2462,Arenópolis,5202353,2021
10340,Aruanã,5202502,2021
3000,Aurilândia,5202601,2021
2401,Avelinópolis,5202809,2021
5418,Baliza,5203104,2021
11643,Barro Alto,5203203,2021
31004,Bela Vista de Goiás,5203302,2021
8912,Bom Jardim de Goiás,5203401,2021
26069,Bom Jesus de Goiás,5203500,2021
10120,Bonfinópolis,5203559,2021
4579,Bonópolis,5203575,2021
3812,Brazabrantes,5203609,2021
5815,Britânia,5203807,2021
9515,Buriti Alegre,5203906,2021
2464,Buriti de Goiás,5203939,2021
3272,Buritinópolis,5203962,2021
8098,Cabeceiras,5204003,2021
12843,Cachoeira Alta,5204102,2021
1336,Cachoeira de Goiás,5204201,2021
7997,Cachoeira Dourada,5204250,2021
16525,Caçu,5204300,2021
19304,Caiapônia,5204409,2021
95183,Caldas Novas,5204508,2021
3900,Caldazinha,5204557,2021
3662,Campestre de Goiás,5204607,2021
3628,Campinaçu,5204656,2021
12880,Campinorte,5204706,2021
7884,Campo Alegre de Goiás,5204805,2021
8087,Campo Limpo de Goiás,5204854,2021
20124,Campos Belos,5204904,2021
1526,Campos Verdes,5204953,2021
10299,Carmo do Rio Verde,5205000,2021
3380,Castelândia,5205059,2021
113091,Catalão,5205109,2021
5132,Caturaí,5205208,2021
9740,Cavalcante,5205307,2021
22407,Ceres,5205406,2021
8794,Cezarina,5205455,2021
10797,Chapadão do Céu,5205471,2021
74370,Cidade Ocidental,5205497,2021
20771,Cocalzinho de Goiás,5205513,2021
3339,Colinas do Sul,5205521,2021
2254,Córrego do Ouro,5205703,2021
11223,Corumbá de Goiás,5205802,2021
10012,Corumbaíba,5205901,2021
61385,Cristalina,5206206,2021
2962,Cristianópolis,5206305,2021
17136,Crixás,5206404,2021
3458,Cromínia,5206503,2021
2820,Cumari,5206602,2021
3302,Damianópolis,5206701,2021
2944,Damolândia,5206800,2021
2094,Davinópolis,5206909,2021
2477,Diorama,5207105,2021
7174,Doverlândia,5207253,2021
3678,Edealina,5207352,2021
12559,Edéia,5207402,2021
3253,Estrela do Norte,5207501,2021
6527,Faina,5207535,2021
5471,Fazenda Nova,5207600,2021
13604,Firminópolis,5207808,2021
17415,Flores de Goiás,5207907,2021
125705,Formosa,5208004,2021
4098,Formoso,5208103,2021
3923,Gameleira de Goiás,5208152,2021
4701,Divinópolis de Goiás,5208301,2021
11217,Goianápolis,5208400,2021
5650,Goiandira,5208509,2021
72045,Goianésia,5208608,2021
1555626,Goiânia,5208707,2021
46278,Goianira,5208806,2021
22122,Goiás,5208905,2021
34307,Goiatuba,5209101,2021
6076,Gouvelândia,5209150,2021
14206,Guapó,5209200,2021
1905,Guaraíta,5209291,2021
3801,Guarani de Goiás,5209408,2021
1681,Guarinos,5209457,2021
3742,Heitoraí,5209606,2021
22533,Hidrolândia,5209705,2021
3450,Hidrolina,5209804,2021
14215,Iaciara,5209903,2021
6275,Inaciolândia,5209937,2021
15962,Indiara,5209952,2021
53655,Inhumas,5210000,2021
27365,Ipameri,5210109,2021
2892,Ipiranga de Goiás,5210158,2021
31471,Iporá,5210208,2021
2772,Israelândia,5210307,2021
44329,Itaberaí,5210406,2021
4684,Itaguari,5210562,2021
5184,Itaguaru,5210604,2021
4412,Itajá,5210802,2021
23850,Itapaci,5210901,2021
4380,Itapirapuã,5211008,2021
25597,Itapuranga,5211206,2021
7337,Itarumã,5211305,2021
8968,Itauçu,5211404,2021
106845,Itumbiara,5211503,2021
2295,Ivolândia,5211602,2021
6001,Jandaia,5211701,2021
52160,Jaraguá,5211800,2021
103221,Jataí,5211909,2021
2843,Jaupaci,5212006,2021
2497,Jesúpolis,5212055,2021
7417,Joviânia,5212105,2021
18266,Jussara,5212204,2021
1652,Lagoa Santa,5212253,2021
7663,Leopoldo de Bulhões,5212303,2021
214645,Luziânia,5212501,2021
2358,Mairipotaba,5212600,2021
9277,Mambaí,5212709,2021
9234,Mara Rosa,5212808,2021
2263,Marzagão,5212907,2021
4321,Matrinchã,5212956,2021
14568,Maurilândia,5213004,2021
2575,Mimoso de Goiás,5213053,2021
28518,Minaçu,5213087,2021
69477,Mineiros,5213103,2021
1471,Moiporá,5213400,2021
8759,Monte Alegre de Goiás,5213509,2021
8037,Montes Claros de Goiás,5213707,2021
13935,Montividiu,5213756,2021
4538,Montividiu do Norte,5213772,2021
46955,Morrinhos,5213806,2021
2217,Morro Agudo de Goiás,5213855,2021
4120,Mossâmedes,5213905,2021
16077,Mozarlândia,5214002,2021
4540,Mundo Novo,5214051,2021
3749,Mutunópolis,5214101,2021
9375,Nazário,5214408,2021
30931,Nerópolis,5214507,2021
47064,Niquelândia,5214606,2021
2362,Nova América,5214705,2021
2236,Nova Aurora,5214804,2021
13020,Nova Crixás,5214838,2021
8063,Nova Glória,5214861,2021
2939,Nova Iguaçu de Goiás,5214879,2021
3208,Nova Roma,5214903,2021
10193,Nova Veneza,5215009,2021
2775,Novo Brasil,5215207,2021
119649,Novo Gama,5215231,2021
4592,Novo Planalto,5215256,2021
15834,Orizona,5215306,2021
3679,Ouro Verde de Goiás,5215405,2021
6895,Ouvidor,5215504,2021
35011,Padre Bernardo,5215603,2021
3470,Palestina de Goiás,5215652,2021
29915,Palmeiras de Goiás,5215702,2021
2382,Palmelo,5215801,2021
3578,Palminópolis,5215900,2021
2590,Panamá,5216007,2021
10221,Paranaiguara,5216304,2021
10988,Paraúna,5216403,2021
3156,Perolândia,5216452,2021
10240,Petrolina de Goiás,5216809,2021
2135,Pilar de Goiás,5216908,2021
24543,Piracanjuba,5217104,2021
10161,Piranhas,5217203,2021
