NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N
6,Município,40,Mil Reais,72327,1505601,Peixe-Boi - PA,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,292755,1505635,Piçarra - PA,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,323263,1505650,Placas - PA,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,275230,1505700,Ponta de Pedras - PA,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,945733,1505809,Portel - PA,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,404677,1505908,Porto de Moz - PA,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,442969,1506005,Prainha - PA,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,321726,1506104,Primavera - PA,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,120882,1506112,Quatipuru - PA,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,2552479,1506138,Redenção - PA,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,601872,1506161,Rio Maria - PA,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,734050,1506187,Rondon do Pará - PA,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,496837,1506195,Rurópolis - PA,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,641901,1506203,Salinópolis - PA,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,210371,1506302,Salvaterra - PA,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,240524,1506351,Santa Bárbara do Pará - PA,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,96043,1506401,Santa Cruz do Arari - PA,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,935129,1506500,Santa Izabel do Pará - PA,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,196168,1506559,Santa Luzia do Pará - PA,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,1072244,1506583,Santa Maria das Barreiras - PA,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,371642,1506609,Santa Maria do Pará - PA,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,1381972,1506708,Santana do Araguaia - PA,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,6390528,1506807,Santarém - PA,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,60065,1506906,Santarém Novo - PA,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,475569,1507003,Santo Antônio do Tauá - PA,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,183191,1507102,São Caetano de Odivelas - PA,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,359021,1507151,São Domingos do Araguaia - PA,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,438410,1507201,São Domingos do Capim - PA,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,2009122,1507300,São Félix do Xingu - PA,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,264374,1507409,São Francisco do Pará - PA,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,710684,1507458,São Geraldo do Araguaia - PA,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,57407,1507466,São João da Ponta - PA,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,182168,1507474,São João de Pirabas - PA,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,186890,1507508,São João do Araguaia - PA,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,793139,1507607,São Miguel do Guamá - PA,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,245028,1507706,São Sebastião da Boa Vista - PA,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,141176,1507755,Sapucaia - PA,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,246281,1507805,Senador José Porfírio - PA,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,241803,1507904,Soure - PA,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,1291722,1507953,Tailândia - PA,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,83046,1507961,Terra Alta - PA,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,519541,1507979,Terra Santa - PA,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,1040635,1508001,Tomé-Açu - PA,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,285330,1508035,Tracuateua - PA,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,327523,1508050,Trairão - PA,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,984423,1508084,Tucumã - PA,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,5614501,1508100,Tucuruí - PA,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,1995884,1508126,Ulianópolis - PA,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,774530,1508159,Uruará - PA,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,476787,1508209,Vigia - PA,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,618568,1508308,Viseu - PA,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,4230778,1508357,Vitória do Xingu - PA,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,1605020,1508407,Xinguara - PA,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,92155,1600055,Serra do Navio - AP,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,159543,1600105,Amapá - AP,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,453324,1600154,Pedra Branca do Amapari - AP,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,184496,1600204,Calçoene - AP,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,94625,1600212,Cutias - AP,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,578381,1600238,Ferreira Gomes - AP,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,87891,1600253,Itaubal - AP,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,1134587,1600279,Laranjal do Jari - AP,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,12938060,1600303,Macapá - AP,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,377734,1600402,Mazagão - AP,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,528919,1600501,Oiapoque - AP,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,373966,1600535,Porto Grande - AP,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,84589,1600550,Pracuúba - AP,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,2512717,1600600,Santana - AP,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,261938,1600709,Tartarugalzinho - AP,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,236925,1600808,Vitória do Jari - AP,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,112135,1700251,Abreulândia - TO,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,165480,1700301,Aguiarnópolis - TO,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,616571,1700350,Aliança do Tocantins - TO,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,273741,1700400,Almas - TO,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,474111,1700707,Alvorada - TO,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,159769,1701002,Ananás - TO,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,48276,1701051,Angico - TO,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,255912,1701101,Aparecida do Rio Negro - TO,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,98441,1701309,Aragominas - TO,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,240246,1701903,Araguacema - TO,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,349050,1702000,Araguaçu - TO,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,5239050,1702109,Araguaína - TO,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,101858,1702158,Araguanã - TO,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,529290,1702208,Araguatins - TO,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,324523,1702307,Arapoema - TO,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,223310,1702406,Arraias - TO,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,305118,1702554,Augustinópolis - TO,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,58806,1702703,Aurora do Tocantins - TO,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,141092,1702901,Axixá do Tocantins - TO,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,158741,1703008,Babaçulândia - TO,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,178654,1703057,Bandeirantes do Tocantins - TO,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,113260,1703073,Barra do Ouro - TO,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,122016,1703107,Barrolândia - TO,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,102684,1703206,Bernardo Sayão - TO,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,139410,1703305,Bom Jesus do Tocantins - TO,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,75634,1703602,Brasilândia do Tocantins - TO,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,272945,1703701,Brejinho de Nazaré - TO,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,161641,1703800,Buriti do Tocantins - TO,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,58547,1703826,Cachoeirinha - TO,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,1004931,1703842,Campos Lindos - TO,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,517715,1703867,Cariri do Tocantins - TO,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,69222,1703883,Carmolândia - TO,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,50561,1703891,Carrasco Bonito - TO,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,389493,1703909,Caseara - TO,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,64557,1704105,Centenário - TO,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,39824,1704600,Chapada de Areia - TO,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,148973,1705102,Chapada da Natividade - TO,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,862139,1705508,Colinas do Tocantins - TO,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,76524,1705557,Combinado - TO,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,67829,1705607,Conceição do Tocantins - TO,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,203473,1706001,Couto Magalhães - TO,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,177294,1706100,Cristalândia - TO,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,78645,1706258,Crixás do Tocantins - TO,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,241932,1706506,Darcinópolis - TO,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,644829,1707009,Dianópolis - TO,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,249235,1707108,Divinópolis do Tocantins - TO,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,216149,1707207,Dois Irmãos do Tocantins - TO,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,204765,1707306,Dueré - TO,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,118724,1707405,Esperantina - TO,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,89100,1707553,Fátima - TO,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,256752,1707652,Figueirópolis - TO,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,129323,1707702,Filadélfia - TO,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,1414038,1708205,Formoso do Araguaia - TO,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,232898,1708254,Tabocão - TO,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,193502,1708304,Goianorte - TO,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,230924,1709005,Goiatins - TO,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,880403,1709302,Guaraí - TO,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,2648420,1709500,Gurupi - TO,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,47772,1709807,Ipueiras - TO,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,186260,1710508,Itacajá - TO,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,82611,1710706,Itaguatins - TO,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,171522,1710904,Itapiratins - TO,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,69980,1711100,Itaporã do Tocantins - TO,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,97865,1711506,Jaú do Tocantins - TO,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,44395,1711803,Juarina - TO,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,998445,1711902,Lagoa da Confusão - TO,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,89429,1711951,Lagoa do Tocantins - TO,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,64405,1712009,Lajeado - TO,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,37870,1712157,Lavandeira - TO,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,66332,1712405,Lizarda - TO,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,71180,1712454,Luzinópolis - TO,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,252331,1712504,Marianópolis do Tocantins - TO,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,252360,1712702,Mateiros - TO,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,55911,1712801,Maurilândia do Tocantins - TO,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,642003,1713205,Miracema do Tocantins - TO,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,390325,1713304,Miranorte - TO,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,296288,1713601,Monte do Carmo - TO,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,75004,1713700,Monte Santo do Tocantins - TO,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,95357,1713809,Palmeiras do Tocantins - TO,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,69465,1713957,Muricilândia - TO,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,247340,1714203,Natividade - TO,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,58139,1714302,Nazaré - TO,2021,2021,37,Produto Interno Bruto a preços correntes
